1578763793,nan,-1,20000,0,0,0
1578763796,nan,-1,19999,0,0,0
1578763799,nan,-1,19998,0,0,0
1578763802,nan,-1,19997,0,0,0
1578763805,nan,-1,19996,0,0,0
1578763808,nan,-1,19995,0,0,0
1578763811,nan,-1,19994,0,0,0
1578763814,nan,-1,19993,0,0,0
1578763817,nan,-1,19992,0,0,0
1578763820,nan,-1,19991,0,0,0
1578763823,nan,-1,19990,0,0,0
1578763826,nan,-1,19989,0,0,0
1578763829,nan,-1,19988,0,0,0
1578763832,nan,-1,19987,0,0,0
1578763835,nan,-1,19986,0,0,0
1578763838,nan,-1,19985,0,0,0
1578763841,nan,-1,19984,0,0,0
1578763844,nan,-1,19983,0,0,0
1578763847,nan,-1,19982,0,0,0
1578763851,nan,-1,19981,0,0,0
1578763854,nan,-1,19980,0,0,0
1578763857,nan,-1,19979,0,0,0
1578763860,nan,-1,19978,0,0,0
1578763863,nan,-1,19977,0,0,0
1578763866,nan,-1,19976,0,0,0
1578763869,nan,-1,19975,0,0,0
1578763872,nan,-1,19974,0,0,0
1578763875,nan,-1,19973,0,0,0
1578763878,nan,-1,19972,0,0,0
1578763881,nan,-1,19971,0,0,0
1578763884,nan,-1,19970,0,0,0
1578763887,nan,-1,19969,0,0,0
1578763890,nan,-1,19968,0,0,0
1578763893,nan,-1,19967,0,0,0
1578763896,nan,-1,19966,0,0,0
1578763899,nan,-1,19965,0,0,0
1578763902,nan,-1,19964,0,0,0
1578763905,nan,-1,19963,0,0,0
1578763908,nan,-1,19962,0,0,0
1578763911,nan,-1,19961,0,0,0
1578763915,nan,-1,19960,0,0,0
1578763918,nan,-1,19959,0,0,0
1578763921,nan,-1,19958,0,0,0
1578763924,nan,-1,19957,0,0,0
1578763927,nan,-1,19956,0,0,0
1578763930,nan,-1,19955,0,0,0
1578763933,nan,-1,19954,0,0,0
1578763936,nan,-1,19953,0,0,0
1578763939,nan,-1,19952,0,0,0
1578763942,nan,-1,19951,0,0,0
1578763945,nan,-1,19950,0,0,0
1578763948,nan,-1,19949,0,0,0
1578763951,nan,-1,19948,0,0,0
1578763954,nan,-1,19947,0,0,0
1578763957,nan,-1,19946,0,0,0
1578763960,nan,-1,19945,0,0,0
1578763963,nan,-1,19944,0,0,0
1578763966,nan,-1,19943,0,0,0
1578763969,nan,-1,19942,0,0,0
1578763972,nan,-1,19941,0,0,0
1578763976,nan,-1,19940,0,0,0
1578763979,nan,-1,19939,0,0,0
1578763982,nan,-1,19938,0,0,0
1578763985,nan,-1,19937,0,0,0
1578763988,nan,-1,19936,0,0,0
1578763991,nan,-1,19935,0,0,0
1578763994,nan,-1,19934,0,0,0
1578763997,nan,-1,19933,0,0,0
1578764000,nan,-1,19932,0,0,0
1578764003,nan,-1,19931,0,0,0
1578764006,nan,-1,19930,0,0,0
1578764009,nan,-1,19929,0,0,0
1578764012,nan,-1,19928,0,0,0
1578764015,nan,-1,19927,0,0,0
1578764018,nan,-1,19926,0,0,0
1578764021,nan,-1,19925,0,0,0
1578764024,nan,-1,19924,0,0,0
1578764027,nan,-1,19923,0,0,0
1578764030,nan,-1,19922,0,0,0
1578764033,nan,-1,19921,0,0,0
1578764037,nan,-1,19920,0,0,0
1578764040,nan,-1,19919,0,0,0
1578764043,nan,-1,19918,0,0,0
1578764046,nan,-1,19917,0,0,0
1578764049,nan,-1,19916,0,0,0
1578764052,nan,-1,19915,0,0,0
1578764055,nan,-1,19914,0,0,0
1578764058,nan,-1,19913,0,0,0
1578764061,nan,-1,19912,0,0,0
1578764064,nan,-1,19911,0,0,0
1578764067,nan,-1,19910,0,0,0
1578764070,nan,-1,19909,0,0,0
1578764073,nan,-1,19908,0,0,0
1578764076,nan,-1,19907,0,0,0
1578764079,nan,-1,19906,0,0,0
1578764082,nan,-1,19905,0,0,0
1578764085,nan,-1,19904,0,0,0
1578764088,nan,-1,19903,0,0,0
1578764091,nan,-1,19902,0,0,0
1578764094,nan,-1,19901,0,0,0
1578764097,nan,-1,19900,0,0,0
1578764101,nan,-1,19899,0,0,0
1578764104,nan,-1,19898,0,0,0
1578764107,nan,-1,19897,0,0,0
1578764110,nan,-1,19896,0,0,0
1578764113,nan,-1,19895,0,0,0
1578764116,nan,-1,19894,0,0,0
1578764119,nan,-1,19893,0,0,0
1578764122,nan,-1,19892,0,0,0
1578764125,nan,-1,19891,0,0,0
1578764128,nan,-1,19890,0,0,0
1578764131,nan,-1,19889,0,0,0
1578764134,nan,-1,19888,0,0,0
1578764137,nan,-1,19887,0,0,0
1578764140,nan,-1,19886,0,0,0
1578764143,nan,-1,19885,0,0,0
1578764146,nan,-1,19884,0,0,0
1578764149,nan,-1,19883,0,0,0
1578764152,nan,-1,19882,0,0,0
1578764155,nan,-1,19881,0,0,0
1578764158,nan,-1,19880,0,0,0
1578764161,nan,-1,19879,0,0,0
1578764165,nan,-1,19878,0,0,0
1578764168,nan,-1,19877,0,0,0
1578764171,nan,-1,19876,0,0,0
1578764174,nan,-1,19875,0,0,0
1578764177,nan,-1,19874,0,0,0
1578764180,nan,-1,19873,0,0,0
1578781729,nan,-1,19872,0,0,0
1578781732,nan,-1,19871,0,0,0
1578781735,nan,-1,19870,0,0,0
1578781738,nan,-1,19869,0,0,0
1578781741,nan,-1,19868,0,0,0
1578781744,nan,-1,19867,0,0,0
1578781747,nan,-1,19866,0,0,0
1578781750,nan,-1,19865,0,0,0
1578781753,nan,-1,19864,0,0,0
1578781757,nan,-1,19863,0,0,0
1578781760,nan,-1,19862,0,0,0
1578781763,nan,-1,19861,0,0,0
1578781766,nan,-1,19860,0,0,0
1578781769,nan,-1,19859,0,0,0
1578781772,nan,-1,19858,0,0,0
1578781775,nan,-1,19857,0,0,0
1578781778,nan,-1,19856,0,0,0
1578781781,nan,-1,19855,0,0,0
1578781784,nan,-1,19854,0,0,0
1578781787,nan,-1,19853,0,0,0
1578781790,nan,-1,19852,0,0,0
1578781793,nan,-1,19851,0,0,0
1578781842,nan,-1,19850,0,0,0
1578781845,nan,-1,19849,1,0,0
1578781848,nan,-1,19849,1,0,0
1578781851,nan,-1,19849,1,0,0
1578781854,nan,-1,19849,1,0,0
1578781857,nan,-1,19849,1,0,0
1578781860,nan,-1,19849,0,0,0
1578781863,nan,-1,19848,0,0,0
1578781866,nan,-1,19847,1,0,0
1578781869,nan,-1,19847,1,0,0
1578781872,nan,-1,19847,1,0,0
1578781875,nan,-1,19847,1,0,0
1578781878,nan,-1,19847,1,0,0
1578781881,nan,-1,19847,0,0,0
1578781884,nan,-1,19846,0,0,0
1578782608,nan,-1,19845,0,0,0
1578782611,nan,-1,19844,1,0,0
1578782614,nan,-1,19844,1,0,0
1578782617,nan,-1,19844,1,0,0
1578782620,nan,-1,19844,1,0,0
1578782623,nan,-1,19844,1,0,0
1578782627,nan,-1,19844,0,0,0
1578782630,nan,-1,19843,1,0,0
1578782633,nan,-1,19843,1,0,0
1578782636,nan,-1,19843,1,0,0
1578782639,nan,-1,19843,1,0,0
1578782642,nan,-1,19843,1,0,0
1578782645,nan,-1,19843,0,0,0
1578782648,nan,-1,19842,1,0,0
1578782651,nan,-1,19842,1,0,0
1578782654,nan,-1,19842,1,0,0
1578782657,nan,-1,19842,1,0,0
1578782660,nan,-1,19842,1,0,0
1578782663,nan,-1,19842,0,0,0
1578782666,nan,-1,19841,1,0,0
1578782669,nan,-1,19841,1,0,0
1578782672,nan,-1,19841,1,0,0
1578782675,nan,-1,19841,1,0,0
1578782678,nan,-1,19841,1,0,0
1578782681,nan,-1,19841,0,0,0
1578782684,nan,-1,19840,1,0,0
1578782687,nan,-1,19840,1,0,0
1578782690,nan,-1,19840,1,0,0
1578782693,nan,-1,19840,1,0,0
1578782696,nan,-1,19840,1,0,0
1578782699,nan,-1,19840,0,0,0
1578782702,nan,-1,19839,1,0,0
1578782705,nan,-1,19839,1,0,0
1578782708,nan,-1,19839,1,0,0
1578782711,nan,-1,19839,1,0,0
1578782714,nan,-1,19839,1,0,0
1578782718,nan,-1,19839,0,0,0
1578782721,nan,-1,19838,0,0,0
1578782724,nan,-1,19837,1,0,0
1578782727,nan,-1,19837,1,0,0
1578782730,nan,-1,19837,1,0,0
1578782733,nan,-1,19837,1,0,0
1578782736,nan,-1,19837,1,0,0
1578782739,nan,-1,19837,0,0,0
1578782742,nan,-1,19836,1,0,0
1578782745,nan,-1,19836,1,0,0
1578782748,nan,-1,19836,1,0,0
1578782751,nan,-1,19836,1,0,0
1578782754,nan,-1,19836,1,0,0
1578782757,nan,-1,19836,0,0,0
1578782760,nan,-1,19835,1,0,0
1578782763,nan,-1,19835,1,0,0
1578782766,nan,-1,19835,1,0,0
1578782769,nan,-1,19835,1,0,0
1578782772,nan,-1,19835,1,0,0
1578782775,nan,-1,19835,0,0,0
1578782778,nan,-1,19834,1,0,0
1578782781,nan,-1,19834,1,0,0
1578782784,nan,-1,19834,1,0,0
1578782787,nan,-1,19834,1,0,0
1578782790,nan,-1,19834,1,0,0
1578782793,nan,-1,19834,0,0,0
1578782796,nan,-1,19833,1,0,0
1578782799,nan,-1,19833,1,0,0
1578782802,nan,-1,19833,1,0,0
1578782805,nan,-1,19833,1,0,0
1578782809,nan,-1,19833,1,0,0
1578782812,nan,-1,19833,0,0,0
1578782815,nan,-1,19832,0,0,0
1578782818,nan,-1,19831,1,0,0
1578782821,nan,-1,19831,1,0,0
1578782824,nan,-1,19831,1,0,0
1578782827,nan,-1,19831,1,0,0
1578782830,nan,-1,19831,1,0,0
1578782833,nan,-1,19831,0,0,0
1578782836,nan,-1,19830,0,0,0
1578782839,nan,-1,19829,1,0,0
1578782842,nan,-1,19829,1,0,0
1578782845,nan,-1,19829,1,0,0
1578782848,nan,-1,19829,1,0,0
1578782851,nan,-1,19829,1,0,0
1578782854,nan,-1,19829,0,0,0
1578782857,nan,-1,19828,1,0,0
1578782860,nan,-1,19828,1,0,0
1578782863,nan,-1,19828,1,0,0
1578782866,nan,-1,19828,1,0,0
1578782869,nan,-1,19828,1,0,0
1578782872,nan,-1,19828,0,0,0
1578782875,nan,-1,19827,1,0,0
1578782878,nan,-1,19827,1,0,0
1578782881,nan,-1,19827,1,0,0
1578782884,nan,-1,19827,1,0,0
1578782887,nan,-1,19827,1,0,0
1578782890,nan,-1,19827,0,0,0
1578782893,nan,-1,19826,0,0,0
1578782897,nan,-1,19825,1,0,0
1578782900,nan,-1,19825,1,0,0
1578782903,nan,-1,19825,1,0,0
1578782906,nan,-1,19825,1,0,0
1578782909,nan,-1,19825,1,0,0
1578782912,nan,-1,19825,0,0,0
1578782915,nan,-1,19824,1,0,0
1578782918,nan,-1,19824,1,0,0
1578782921,nan,-1,19824,1,0,0
1578782924,nan,-1,19824,1,0,0
1578782927,nan,-1,19824,1,0,0
1578782930,nan,-1,19824,0,0,0
1578782933,nan,-1,19823,1,0,0
1578782936,nan,-1,19823,1,0,0
1578782939,nan,-1,19823,1,0,0
1578782942,nan,-1,19823,1,0,0
1578782945,nan,-1,19823,1,0,0
1578782948,nan,-1,19823,0,0,0
1578782951,nan,-1,19822,0,0,0
1578782954,nan,-1,19821,1,0,0
1578782957,nan,-1,19821,1,0,0
1578782960,nan,-1,19821,1,0,0
1578782963,nan,-1,19821,1,0,0
1578782966,nan,-1,19821,1,0,0
1578782969,nan,-1,19821,0,0,0
1578782972,nan,-1,19820,1,0,0
1578782975,nan,-1,19820,1,0,0
1578782978,nan,-1,19820,1,0,0
1578782981,nan,-1,19820,1,0,0
1578782985,nan,-1,19820,1,0,0
1578782988,nan,-1,19820,0,0,0
1578782991,nan,-1,19819,1,0,0
1578782994,nan,-1,19819,1,0,0
1578782997,nan,-1,19819,1,0,0
1578783000,nan,-1,19819,1,0,0
1578783003,nan,-1,19819,1,0,0
1578783006,nan,-1,19819,0,0,0
1578783009,nan,-1,19818,0,0,0
1578783012,nan,-1,19817,1,0,0
1578783015,nan,-1,19817,1,0,0
1578783018,nan,-1,19817,1,0,0
1578783021,nan,-1,19817,1,0,0
1578783024,nan,-1,19817,1,0,0
1578783027,nan,-1,19817,0,0,0
1578783030,nan,-1,19816,1,0,0
1578783033,nan,-1,19816,1,0,0
1578783036,nan,-1,19816,1,0,0
1578783039,nan,-1,19816,1,0,0
1578783042,nan,-1,19816,1,0,0
1578783045,nan,-1,19816,0,0,0
1578783048,nan,-1,19815,1,0,0
1578783051,nan,-1,19815,1,0,0
1578783054,nan,-1,19815,1,0,0
1578783057,nan,-1,19815,1,0,0
1578783060,nan,-1,19815,1,0,0
1578783063,nan,-1,19815,0,0,0
1578783066,nan,-1,19814,1,0,0
1578783069,nan,-1,19814,1,0,0
1578783072,nan,-1,19814,1,0,0
1578783076,nan,-1,19814,1,0,0
1578783079,nan,-1,19814,1,0,0
1578783082,nan,-1,19814,0,0,0
1578783085,nan,-1,19813,1,0,0
1578783088,nan,-1,19813,1,0,0
1578783091,nan,-1,19813,1,0,0
1578783094,nan,-1,19813,1,0,0
1578783097,nan,-1,19813,1,0,0
1578783100,nan,-1,19813,0,0,0
1578783103,nan,-1,19812,1,0,0
1578783106,nan,-1,19812,1,0,0
1578783109,nan,-1,19812,1,0,0
1578783112,nan,-1,19812,1,0,0
1578783115,nan,-1,19812,1,0,0
1578783118,nan,-1,19812,0,0,0
1578783121,nan,-1,19811,1,0,0
1578783124,nan,-1,19811,1,0,0
1578783127,nan,-1,19811,1,0,0
1578783130,nan,-1,19811,1,0,0
1578783133,nan,-1,19811,1,0,0
1578783136,nan,-1,19811,0,0,0
1578783139,nan,-1,19810,1,0,0
1578783142,nan,-1,19810,1,0,0
1578783145,nan,-1,19810,1,0,0
1578783148,nan,-1,19810,1,0,0
1578783151,nan,-1,19810,1,0,0
1578783154,nan,-1,19810,0,0,0
1578783157,nan,-1,19809,1,0,0
1578783160,nan,-1,19809,1,0,0
1578783164,nan,-1,19809,1,0,0
1578783167,nan,-1,19809,1,0,0
1578783170,nan,-1,19809,1,0,0
1578783173,nan,-1,19809,0,0,0
1578783176,nan,-1,19808,1,0,0
1578783179,nan,-1,19808,1,0,0
1578783182,nan,-1,19808,1,0,0
1578783185,nan,-1,19808,1,0,0
1578783188,nan,-1,19808,1,0,0
1578783191,nan,-1,19808,0,0,0
1578783194,nan,-1,19807,1,0,0
1578783197,nan,-1,19807,1,0,0
1578783200,nan,-1,19807,1,0,0
1578783203,nan,-1,19807,1,0,0
1578783206,nan,-1,19807,1,0,0
1578783209,nan,-1,19807,0,0,0
1578783212,nan,-1,19806,0,0,0
1578783215,nan,-1,19805,1,0,0
1578783218,nan,-1,19805,1,0,0
1578783221,nan,-1,19805,1,0,0
1578783224,nan,-1,19805,1,0,0
1578783227,nan,-1,19805,1,0,0
1578783230,nan,-1,19805,0,0,0
1578783233,nan,-1,19804,1,0,0
1578783236,nan,-1,19804,1,0,0
1578783239,nan,-1,19804,1,0,0
1578783242,nan,-1,19804,1,0,0
1578783245,nan,-1,19804,1,0,0
1578783248,nan,-1,19804,0,0,0
1578783252,nan,-1,19803,1,0,0
1578783255,nan,-1,19803,1,0,0
1578783258,nan,-1,19803,1,0,0
1578783261,nan,-1,19803,1,0,0
1578783264,nan,-1,19803,1,0,0
1578783267,nan,-1,19803,0,0,0
1578783270,nan,-1,19802,1,0,0
1578783273,nan,-1,19802,1,0,0
1578783276,nan,-1,19802,1,0,0
1578783279,nan,-1,19802,1,0,0
1578783282,nan,-1,19802,1,0,0
1578783285,nan,-1,19802,0,0,0
1578783288,nan,-1,19801,1,0,0
1578783291,nan,-1,19801,1,0,0
1578783294,nan,-1,19801,1,0,0
1578783297,nan,-1,19801,1,0,0
1578783300,nan,-1,19801,1,0,0
1578783303,nan,-1,19801,0,0,0
1578783306,nan,-1,19800,1,0,0
1578783309,nan,-1,19800,1,0,0
1578783312,nan,-1,19800,1,0,0
1578783315,nan,-1,19800,1,0,0
1578783318,nan,-1,19800,1,0,0
1578783321,nan,-1,19800,0,0,0
1578783324,nan,-1,19799,1,0,0
1578783327,nan,-1,19799,1,0,0
1578783330,nan,-1,19799,1,0,0
1578783333,nan,-1,19799,1,0,0
1578783336,nan,-1,19799,1,0,0
1578783339,nan,-1,19799,0,0,0
1578783343,nan,-1,19798,0,0,0
1578783346,nan,-1,19797,1,0,0
1578783349,nan,-1,19797,1,0,0
1578783352,nan,-1,19797,1,0,0
1578783355,nan,-1,19797,1,0,0
1578783358,nan,-1,19797,1,0,0
1578783361,nan,-1,19797,0,0,0
1578783364,nan,-1,19796,1,0,0
1578783367,nan,-1,19796,1,0,0
1578783370,nan,-1,19796,1,0,0
1578783373,nan,-1,19796,1,0,0
1578783376,nan,-1,19796,1,0,0
1578783379,nan,-1,19796,0,0,0
1578783382,nan,-1,19795,1,0,0
1578783385,nan,-1,19795,1,0,0
1578783388,nan,-1,19795,1,0,0
1578783391,nan,-1,19795,1,0,0
1578783394,nan,-1,19795,1,0,0
1578783397,nan,-1,19795,0,0,0
1578783400,nan,-1,19794,0,0,0
1578783403,nan,-1,19793,1,0,0
1578783406,nan,-1,19793,1,0,0
1578783409,nan,-1,19793,1,0,0
1578783412,nan,-1,19793,1,0,0
1578783415,nan,-1,19793,1,0,0
1578783418,nan,-1,19793,0,0,0
1578783421,nan,-1,19792,1,0,0
1578783424,nan,-1,19792,1,0,0
1578783427,nan,-1,19792,1,0,0
1578783430,nan,-1,19792,1,0,0
1578783434,nan,-1,19792,1,0,0
1578783437,nan,-1,19792,0,0,0
1578783440,nan,-1,19791,1,0,0
1578783443,nan,-1,19791,1,0,0
1578783446,nan,-1,19791,1,0,0
1578783449,nan,-1,19791,1,0,0
1578783452,nan,-1,19791,1,0,0
1578783455,nan,-1,19791,0,0,0
1578783458,nan,-1,19790,0,0,0
1578783461,nan,-1,19789,1,0,0
1578783464,nan,-1,19789,1,0,0
1578783467,nan,-1,19789,1,0,0
1578783470,nan,-1,19789,1,0,0
1578783473,nan,-1,19789,1,0,0
1578783476,nan,-1,19789,0,0,0
1578783479,nan,-1,19788,1,0,0
1578783482,nan,-1,19788,1,0,0
1578783485,nan,-1,19788,1,0,0
1578783488,nan,-1,19788,1,0,0
1578783491,nan,-1,19788,1,0,0
1578783494,nan,-1,19788,0,0,0
1578783497,nan,-1,19787,1,0,0
1578783500,nan,-1,19787,1,0,0
1578783503,nan,-1,19787,1,0,0
1578783506,nan,-1,19787,1,0,0
1578783509,nan,-1,19787,1,0,0
1578783512,nan,-1,19787,0,0,0
1578783515,nan,-1,19786,0,0,0
1578783519,nan,-1,19785,0,0,0
1578783522,nan,-1,19784,1,0,0
1578783525,nan,-1,19784,1,0,0
1578783528,nan,-1,19784,1,0,0
1578783531,nan,-1,19784,1,0,0
1578783534,nan,-1,19784,1,0,0
1578783537,nan,-1,19784,0,0,0
1578783540,nan,-1,19783,1,0,0
1578783543,nan,-1,19783,1,0,0
1578783546,nan,-1,19783,1,0,0
1578783549,nan,-1,19783,1,0,0
1578783552,nan,-1,19783,1,0,0
1578783555,nan,-1,19783,0,0,0
1578783558,nan,-1,19782,1,0,0
1578783561,nan,-1,19782,1,0,0
1578783564,nan,-1,19782,1,0,0
1578783567,nan,-1,19782,1,0,0
1578783570,nan,-1,19782,1,0,0
1578783573,nan,-1,19782,0,0,0
1578783576,nan,-1,19781,1,0,0
1578783579,nan,-1,19781,1,0,0
1578783582,nan,-1,19781,1,0,0
1578783585,nan,-1,19781,1,0,0
1578783588,nan,-1,19781,1,0,0
1578783591,nan,-1,19781,0,0,0
1578783594,nan,-1,19780,1,0,0
1578783597,nan,-1,19780,1,0,0
1578783600,nan,-1,19780,1,0,0
1578783603,nan,-1,19780,1,0,0
1578783606,nan,-1,19780,1,0,0
1578783610,nan,-1,19780,0,0,0
1578783613,nan,-1,19779,1,0,0
1578783616,nan,-1,19779,1,0,0
1578783619,nan,-1,19779,1,0,0
1578783622,nan,-1,19779,1,0,0
1578783625,nan,-1,19779,1,0,0
1578783628,nan,-1,19779,0,0,0
1578783631,nan,-1,19778,1,0,0
1578783634,nan,-1,19778,1,0,0
1578783637,nan,-1,19778,1,0,0
1578783640,nan,-1,19778,1,0,0
1578783643,nan,-1,19778,1,0,0
1578783646,nan,-1,19778,0,0,0
1578783649,nan,-1,19777,1,0,0
1578783652,nan,-1,19777,1,0,0
1578783655,nan,-1,19777,1,0,0
1578783658,nan,-1,19777,1,0,0
1578783661,nan,-1,19777,1,0,0
1578783664,nan,-1,19777,0,0,0
1578783667,nan,-1,19776,1,0,0
1578783670,nan,-1,19776,1,0,0
1578783673,nan,-1,19776,1,0,0
1578783676,nan,-1,19776,1,0,0
1578783679,nan,-1,19776,1,0,0
1578783682,nan,-1,19776,0,0,0
1578783685,nan,-1,19775,1,0,0
1578783688,nan,-1,19775,1,0,0
1578783691,nan,-1,19775,1,0,0
1578783694,nan,-1,19775,1,0,0
1578783697,nan,-1,19775,1,0,0
1578783701,nan,-1,19775,0,0,0
1578783704,nan,-1,19774,1,0,0
1578783707,nan,-1,19774,1,0,0
1578783710,nan,-1,19774,1,0,0
1578783713,nan,-1,19774,1,0,0
1578783716,nan,-1,19774,1,0,0
1578783719,nan,-1,19774,0,0,0
1578783722,nan,-1,19773,1,0,0
1578783725,nan,-1,19773,1,0,0
1578783728,nan,-1,19773,1,0,0
1578783731,nan,-1,19773,1,0,0
1578783734,nan,-1,19773,1,0,0
1578783737,nan,-1,19773,0,0,0
1578783740,nan,-1,19772,0,0,0
1578783743,nan,-1,19771,1,0,0
1578783746,nan,-1,19771,1,0,0
1578783749,nan,-1,19771,1,0,0
1578783752,nan,-1,19771,1,0,0
1578783755,nan,-1,19771,1,0,0
1578783758,nan,-1,19771,0,0,0
1578783761,nan,-1,19770,0,0,0
1578783764,nan,-1,19769,1,0,0
1578783767,nan,-1,19769,1,0,0
1578783770,nan,-1,19769,1,0,0
1578783773,nan,-1,19769,1,0,0
1578783776,nan,-1,19769,1,0,0
1578783779,nan,-1,19769,0,0,0
1578783782,nan,-1,19768,1,0,0
1578783785,nan,-1,19768,1,0,0
1578783789,nan,-1,19768,1,0,0
1578783792,nan,-1,19768,1,0,0
1578783795,nan,-1,19768,1,0,0
1578783798,nan,-1,19768,0,0,0
1578783801,nan,-1,19767,1,0,0
1578783804,nan,-1,19767,1,0,0
1578783807,nan,-1,19767,1,0,0
1578783810,nan,-1,19767,1,0,0
1578783813,nan,-1,19767,1,0,0
1578783816,nan,-1,19767,0,0,0
1578783819,nan,-1,19766,0,0,0
1578783822,nan,-1,19765,1,0,0
1578783825,nan,-1,19765,1,0,0
1578783828,nan,-1,19765,1,0,0
1578783831,nan,-1,19765,1,0,0
1578783834,nan,-1,19765,1,0,0
1578783837,nan,-1,19765,0,0,0
1578783840,nan,-1,19764,1,0,0
